Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1717,8.585,-187,63,1018,3570,6650,-46270
1718,8.59,-242,14,971,1750,7140,-37450
1719,8.595,-216,31,948,-3640,7630,-31430
1720,8.6,-199,11,1018,-4480,5320,-23520
1721,8.605,-167,-23,1018,-1820,2590,-17640
1722,8.61,-118,-104,977,-1400,1680,-26180
1723,8.615,-141,-66,980,-2520,5320,-41860
1724,8.62,-172,43,1008,-5040,6370,-39970
1725,8.625,-208,41,1015,-3570,4900,-31850
1726,8.63,-211,33,982,-490,-3360,-18620
1727,8.635,-210,19,981,2240,-5460,-11270
1728,8.64,-189,6,1001,5530,-3570,3080
1729,8.645,-171,-15,1009,5880,-3850,8120
1730,8.65,-176,-56,997,4900,-6860,10500
1731,8.655,-130,-87,962,3780,-7210,6790
1732,8.66,-135,-91,991,2240,-2940,-2870
1733,8.665,-185,-9,1007,2030,-3640,-3780
1734,8.67,-189,19,1037,5180,-8400,4130
1735,8.675,-174,0,1019,8120,-10500,7490
1736,8.68,-145,-94,988,8890,-11620,10430
1737,8.685,-139,-104,960,6020,-10640,7980
1738,8.69,-155,-77,973,3360,-7490,3430
1739,8.695,-142,-3,1004,1120,-6370,2100
1740,8.7,-161,23,1004,3920,-6300,5670
1741,8.705,-185,14,993,5390,-7280,9100
1742,8.71,-180,-8,973,5460,-8120,11410
1743,8.715,-175,-41,967,3080,-6790,11410
1744,8.72,-158,-50,976,-1400,-5670,10010
1745,8.725,-113,-54,990,-2100,-4760,7350
1746,8.73,-118,-35,1006,-1470,-2590,1120
1747,8.735,-140,0,1013,350,-3080,1680
1748,8.74,-147,-28,989,2240,-4900,3360
1749,8.745,-160,-32,972,1890,-5250,4200
1750,8.75,-161,-25,979,140,-4270,5880
1751,8.755,-141,-26,982,-210,-3780,6160
1752,8.76,-141,-30,992,-980,-3640,4340
1753,8.765,-141,-25,1000,-1050,-4830,2450
1754,8.77,-136,0,992,-1330,-6020,2800
1755,8.775,-161,-3,988,-980,-6090,3920
1756,8.78,-155,-6,984,-1050,-6580,6720
1757,8.785,-167,-16,980,-1680,-6790,8750
1758,8.79,-162,-28,983,-3010,-7630,10080
1759,8.795,-137,-13,1003,-2380,-7840,8960
1760,8.8,-129,-12,1004,-2030,-8260,8470
1761,8.805,-140,-1,994,-1470,-9450,9100
1762,8.81,-149,-8,985,-1050,-10220,12740
1763,8.815,-151,-11,974,-1050,-9520,14070
1764,8.82,-156,-23,988,-2100,-8190,16310
1765,8.825,-122,-27,995,-4550,-6790,17080
1766,8.83,-115,-38,1001,-6860,-4830,14070
1767,8.835,-110,-21,1003,-7280,-3080,11830
1768,8.84,-114,-21,1016,-6790,-1750,9870
1769,8.845,-132,-8,1016,-3290,-1330,6510
1770,8.85,-138,-17,1012,-1890,-2310,6440
1771,8.855,-135,-25,999,-280,-2450,7350
1772,8.86,-135,-40,990,-980,-2100,8050
1773,8.865,-107,-62,1005,-2240,-910,4060
1774,8.87,-105,-42,1015,-2870,-1540,-700
1775,8.875,-128,-9,1024,-3920,-3080,-560
1776,8.88,-140,-12,1016,-3430,-4550,770
1777,8.885,-153,-18,991,-2450,-6160,4550
1778,8.89,-150,-27,989,-2730,-6230,9520
1779,8.895,-125,-38,998,-2800,-6860,10430
1780,8.9,-115,-30,1005,-1820,-7910,8680
1781,8.905,-105,-39,991,-1610,-7980,7070
1782,8.91,-123,-48,982,-3220,-5530,3850
1783,8.915,-127,-43,987,-3430,-4340,2520
1784,8.92,-138,-30,991,-3150,-2590,3500
1785,8.925,-147,-24,987,-3430,-2240,5320
1786,8.93,-140,-19,996,-4270,-2100,8820
1787,8.935,-137,0,1000,-4620,-2380,10990
1788,8.94,-136,-4,1037,-5530,-3780,16800
1789,8.945,-151,-12,1015,-5810,-7630,19880
1790,8.95,-128,-8,1011,-4970,-9380,24920
1791,8.955,-146,0,1010,-5180,-11200,26740
1792,8.96,-140,23,1014,-6510,-14630,35280
1793,8.965,-145,28,1004,-7840,-16730,41020
1794,8.97,-145,26,1001,-8330,-18270,52640
1795,8.975,-148,-15,1003,-5180,-17850,57610
1796,8.98,-141,-40,1012,1330,-18270,61250
1797,8.985,-91,-55,991,1960,-16450,62370
1798,8.99,-76,-45,992,-3080,-16590,59920
1799,8.995,-80,-27,1004,-2310,-15890,59920
1800,9.0,-74,-9,984,-4270,-17430,59920
1801,9.005,-69,-5,980,-3500,-15610,62160
1802,9.01,-76,-2,985,-3430,-12180,66010
1803,9.015,-106,-2,1012,-3290,-11410,68530
1804,9.02,-116,-9,1002,-6020,-13300,69160
1805,9.025,-105,-45,1019,-4970,-13790,72380
1806,9.03,-117,-63,990,-4480,-12250,72310
1807,9.035,-89,-12,993,-6790,-10850,73430
1808,9.04,-81,0,1005,-6370,-10290,75950
1809,9.045,-86,53,1013,-6510,-12670,85470
1810,9.05,-98,37,1008,-6370,-12600,99260
1811,9.055,-106,51,999,-4480,-11340,104720
1812,9.06,-128,69,995,1050,-10850,114870
1813,9.065,-161,57,1040,1260,-11620,123200
1814,9.07,-146,-14,980,3990,-16240,133000
1815,9.075,-134,-6,980,5110,-14700,134260
1816,9.08,-132,29,1016,3150,-16660,138810
1817,9.085,-137,30,977,700,-17710,144970
1818,9.09,-119,26,998,-420,-15750,158200
1819,9.095,-106,57,993,-560,-16870,173460
1820,9.1,-110,93,1011,-1260,-15190,183330
1821,9.105,-84,89,988,700,-14070,206990
1822,9.11,-130,92,936,-4480,3430,218890
1823,9.115,-191,42,1001,-700,3640,237580
1824,9.12,-146,-160,949,-3360,5810,228550
1825,9.125,-123,-157,922,4200,12110,213920
1826,9.13,-216,26,1003,-1610,10710,216510
1827,9.135,-234,60,1025,-25830,-1190,232260
1828,9.14,-75,-66,1032,-30520,-4760,231070
1829,9.145,-58,-167,1044,-38780,-14630,204330
1830,9.15,194,-627,1023,-39970,-19950,174300
1831,9.155,54,-419,887,-30030,-27930,98070
1832,9.16,180,-80,1003,-9450,-27160,89320
1833,9.165,66,-49,942,3500,-19390,103250
1834,9.17,-79,-40,927,13580,-9660,109900
1835,9.175,-131,82,922,9660,-9170,111300
1836,9.18,11,66,949,-3290,-14000,112000
1837,9.185,-213,-52,1192,-18480,-31360,112490
1838,9.19,-176,-114,1276,5740,-65310,114660
1839,9.195,-115,-41,1044,15470,-64750,116760
1840,9.2,-120,-19,1016,30450,-47740,118020
1841,9.205,-153,32,992,24500,-40110,112630
1842,9.21,-197,24,995,12740,-32270,108150
1843,9.215,-162,-5,1034,10920,-28630,114100
1844,9.22,27,-167,958,10570,-22260,112420
1845,9.225,102,-267,976,-10430,-9450,94780
1846,9.23,84,-181,1050,-21070,-7700,76230
1847,9.235,94,-191,1072,-15330,-7280,52430
1848,9.24,108,-199,1067,-1190,-7000,27930
1849,9.245,38,-67,1023,1400,-10080,20230
1850,9.25,32,-19,988,3710,-7630,28350
1851,9.255,48,-13,942,3290,1400,35560
1852,9.26,37,-7,1006,-6230,5880,40390
1853,9.265,62,-87,1021,-5950,5530,36610
1854,9.27,73,-127,1041,-1820,4480,19950
1855,9.275,51,-51,992,1260,4270,14210
1856,9.28,55,-22,997,1050,280,13580
1857,9.285,20,-49,1011,-4060,-3850,13720
1858,9.29,20,-43,957,-560,-2660,14700
1859,9.295,2,-20,951,4060,4690,17080
1860,9.3,-13,-14,949,10010,14140,22680
1861,9.305,2,24,929,14280,30660,26110
1862,9.31,-15,-3,964,7070,39970,24220
1863,9.315,-49,15,949,-770,41580,21770
1864,9.32,-24,4,940,-5320,54250,25270
1865,9.325,-18,-27,909,-2800,64890,28560
1866,9.33,-31,-1,913,9940,86520,42070
1867,9.335,-120,53,941,13020,96740,48860
1868,9.34,-147,158,925,11690,112630,73500
1869,9.345,-227,71,888,11200,120260,87710
1870,9.35,-232,-10,921,5390,127540,94640
1871,9.355,-177,-167,1067,3290,124530,83650
1872,9.36,-145,-134,1036,7980,113330,49070
1873,9.365,-198,-82,1005,14280,109830,37310
1874,9.37,-274,-35,914,18060,99470,26740
1875,9.375,-291,30,877,13510,97860,23170
1876,9.38,-293,84,836,490,99960,22120
1877,9.385,-395,62,871,-2940,102410,23450
1878,9.39,-437,25,905,-7210,104300,14280
1879,9.395,-500,76,878,-10920,103530,9240
1880,9.4,-526,29,874,-19880,102970,3430
1881,9.405,-538,-29,868,-26180,104580,1050
1882,9.41,-528,-55,862,-26530,113750,-4690
1883,9.415,-513,-65,772,-23380,119280,-6230
1884,9.42,-564,-23,670,-21000,144760,-11620
1885,9.425,-654,-34,750,-18760,160090,-10150
1886,9.43,-716,1,737,-19250,169400,490
1887,9.435,-760,56,742,-19810,173880,2380
1888,9.44,-715,-75,702,-35350,175630,-2240
1889,9.445,-762,-41,721,-41230,174930,-2940
1890,9.45,-841,-138,713,-37870,169610,9240
1891,9.455,-884,-83,734,-43470,156030,5320
1892,9.46,-864,-105,589,-50960,137200,6230
1893,9.465,-828,-148,541,-45640,136010,5740
1894,9.47,-883,-46,648,-35630,122080,3850
1895,9.475,-898,-33,626,-29190,111020,9660
1896,9.48,-883,-40,552,-15890,97300,12600
1897,9.485,-892,-7,529,-13300,91910,14070
1898,9.49,-934,-30,475,-12320,81060,25270
1899,9.495,-925,-96,498,-10850,76300,31500
1900,9.5,-936,-145,522,-24500,42000,19670
1901,9.505,-924,-169,383,-23030,43260,13860
1902,9.51,-904,-149,392,-14350,41300,-2800
1903,9.515,-1026,66,373,-8120,38780,-1540
1904,9.52,-1006,33,192,-1330,34020,7070
1905,9.525,-952,55,268,-70,40040,13580
1906,9.53,-1029,27,308,-4970,49350,28630
1907,9.535,-949,-97,275,-9030,49210,30450
1908,9.54,-966,-122,321,-3430,49560,8260
1909,9.545,-1056,31,319,3430,47460,7910
1910,9.55,-960,15,290,13650,46900,11830
1911,9.555,-973,36,276,15190,46060,14630
1912,9.56,-989,16,189,19110,48650,20440
1913,9.565,-1009,38,69,20650,54530,25270
1914,9.57,-1027,28,151,12600,60970,17710
1915,9.575,-1019,17,159,13300,63350,22050
1916,9.58,-938,-117,226,20790,61390,17080
1917,9.585,-1152,-225,77,18480,46900,5600
1918,9.59,-989,25,116,33320,57680,14700
1919,9.595,-1005,25,213,29960,56420,17920
1920,9.6,-1021,31,211,30170,51170,14000
1921,9.605,-1061,-73,166,34930,42210,4480
1922,9.61,-1012,76,185,37030,36120,1330
1923,9.615,-992,67,106,32690,30310,1540
1924,9.62,-998,80,103,26670,28700,4830
1925,9.625,-1004,52,76,9450,21630,6300
1926,9.63,-1003,55,121,6860,16870,5530
1927,9.635,-996,32,147,9730,11130,3640
1928,9.64,-1002,61,96,12180,7280,3570
1929,9.645,-1007,33,62,5110,7770,3150
1930,9.65,-999,11,82,2660,9030,-560
1931,9.655,-1001,5,124,-70,3570,-3010
1932,9.66,-1012,23,98,-140,-4060,-4760
1933,9.665,-985,42,-4,210,-1540,-3990
1934,9.67,-990,69,-3,140,2660,-4200
1935,9.675,-1008,51,63,-280,8750,-1750
1936,9.68,-1011,25,117,420,3150,-4620
1937,9.685,-1019,20,127,7840,-350,-5740
1938,9.69,-1011,8,147,10570,-3990,-7350
1939,9.695,-1016,14,69,13930,-11200,-7910
1940,9.7,-1015,67,15,12950,-12040,-7490
1941,9.705,-996,101,-40,1330,-4970,-350
1942,9.71,-995,76,-15,-6650,-70,3360
1943,9.715,-1000,51,47,-10710,3780,5530
1944,9.72,-1002,-24,144,-6230,630,3360
1945,9.725,-1014,0,116,8120,-8960,-3990
1946,9.73,-1020,37,74,13860,-12390,-7210
1947,9.735,-1005,133,-50,14490,-10150,-3360
1948,9.74,-984,86,-47,9450,-2100,4690
1949,9.745,-995,18,44,-5530,-1260,6790
1950,9.75,-986,-42,124,-4480,-1680,5040
1951,9.755,-989,-73,108,2870,-4130,-350
1952,9.76,-992,-38,87,9100,-5250,-8820
1953,9.765,-1011,64,-21,13300,-5530,-9730
1954,9.77,-1009,102,-34,3360,2380,-2940
1955,9.775,-993,63,1,-2380,6300,280
1956,9.78,-990,5,73,-5740,6510,1820
1957,9.785,-994,-70,149,-700,2660,-700
1958,9.79,-1010,-62,146,4970,-2310,-9520
1959,9.795,-1002,16,23,12110,-9520,-12110
1960,9.8,-990,71,-26,10990,-4760,-10080
1961,9.805,-979,94,-33,1960,420,-5390
1962,9.81,-986,59,25,-1960,5530,1050
1963,9.815,-1013,-27,96,-2310,4480,980
1964,9.82,-1014,-35,122,6160,-1610,-4130
1965,9.825,-1006,14,118,10500,-5250,-5740
1966,9.83,-993,16,87,14000,-9100,-6580
1967,9.835,-1000,85,-19,12530,-10920,-5810
1968,9.84,-981,63,-30,-2940,-3220,3850
1969,9.845,-989,27,34,-7350,-560,3850
1970,9.85,-1004,11,71,-7140,1120,4270
1971,9.855,-1021,-14,88,2590,-630,490
1972,9.86,-1015,-25,89,9100,-5320,-4690
1973,9.865,-999,6,49,9100,-7350,-5740
1974,9.87,-999,19,17,3570,-5950,-5320
1975,9.875,-992,61,0,-770,-3780,-3080
1976,9.88,-989,51,16,-6440,560,1890
1977,9.885,-998,4,76,-6720,770,3290
1978,9.89,-992,-22,102,-1470,-2310,1680
1979,9.895,-998,-11,78,2380,-5040,-630
1980,9.9,-995,7,48,6230,-6580,-2730
1981,9.905,-993,62,17,5600,-5950,-1890
1982,9.91,-990,62,27,3220,-4830,4620
1983,9.915,-999,9,58,-3360,-4200,7350
1984,9.92,-1007,-35,60,-3920,-4550,7210
1985,9.925,-1006,-32,81,910,-3710,4340
1986,9.93,-993,-13,89,3850,-4900,1470
1987,9.935,-991,-4,45,5110,-7700,-70
1988,9.94,-992,-12,25,2380,-7000,-140
1989,9.945,-992,0,53,-2870,-4060,-1400
1990,9.95,-987,36,64,-4200,-3920,-280
1991,9.955,-988,15,72,-3150,-4410,630
1992,9.96,-989,31,83,2520,-6650,-1890
1993,9.965,-987,53,55,3220,-8050,210
1994,9.97,-984,30,76,70,-8470,700
1995,9.975,-996,30,93,-1540,-10150,1400
1996,9.98,-1003,24,132,140,-17920,2170
1997,9.985,-1037,-13,161,3430,-24500,560
1998,9.99,-1026,-42,135,7350,-39550,-4900
1999,9.995,-984,-79,120,7630,-44870,-9240
2000,10.0,-955,-105,183,5740,-59570,-32060
2001,10.005,-993,-3,310,3570,-72520,-38920
2002,10.01,-1015,37,350,9310,-107380,-49420
2003,10.015,-1024,50,384,19250,-121940,-53200
2004,10.02,-1095,29,378,28210,-151830,-43470
2005,10.025,-1064,-29,203,27020,-160510,-34860
2006,10.03,-1072,-76,232,48300,-132090,-11760
2007,10.035,-1021,-114,302,43120,-125860,-3010
2008,10.04,-974,-228,356,39270,-120190,-3150
2009,10.045,-931,-287,442,46760,-115640,-10640
2010,10.05,-953,-205,723,76930,-118860,-23590
2011,10.055,-1015,-145,726,83720,-141400,-28490
2012,10.06,-993,-160,520,103110,-171220,-48020
2013,10.065,-1024,-58,435,112000,-172760,-54530
2014,10.07,-1000,75,335,113610,-164080,-45710
2015,10.075,-890,110,357,91420,-146160,-26880
2016,10.08,-751,-15,554,77630,-138460,-21700
2017,10.085,-720,-107,692,65100,-141820,-27020
2018,10.09,-741,-105,877,57470,-155610,-36190
2019,10.095,-810,-36,795,53760,-185990,-50470
2020,10.1,-783,18,679,63980,-188650,-50820
2021,10.105,-783,91,507,82670,-156800,-34790
2022,10.11,-730,138,551,79520,-134680,-24500
2023,10.115,-675,37,633,46130,-114240,-21000
2024,10.12,-480,-5,917,28420,-119070,-29680
2025,10.125,-343,-98,923,3570,-156800,-49350
2026,10.13,-379,-142,878,5950,-168770,-55370
2027,10.135,-482,-96,865,26460,-159740,-57890
2028,10.14,-643,152,795,28000,-148120,-48510
2029,10.145,-584,147,793,17290,-115500,-13440
2030,10.15,-534,78,860,-420,-107310,-4900
2031,10.155,-219,78,839,-37940,-110320,7000
2032,10.16,0,3,798,-37170,-114380,19460
2033,10.165,-80,-11,926,-12530,-107730,21420
2034,10.17,-230,48,931,-6440,-104090,23240
2035,10.175,-368,102,911,-2660,-93100,38920
2036,10.18,-412,132,946,-14840,-79590,47670
2037,10.185,-175,31,779,-54390,-71750,49980
2038,10.19,-89,-85,895,-54250,-61110,45430
2039,10.195,-7,-41,978,-15820,-48160,37030
2040,10.2,-23,-36,1049,3430,-45780,32690
2041,10.205,-97,-46,1140,17430,-51380,26460
2042,10.21,-138,-53,1098,17290,-56910,19250
2043,10.215,-165,17,945,14910,-52920,7000
2044,10.22,-131,28,931,13370,-42840,5460
2045,10.225,-115,32,985,13860,-26460,6510
2046,10.23,-52,5,1011,15680,-23380,6020
2047,10.235,-30,3,1037,24430,-25060,5670
2048,10.24,-23,-28,1072,31640,-30940,4830
2049,10.245,-40,-66,1079,41440,-45500,-6580
2050,10.25,-49,57,1078,39760,-52570,-10850
2051,10.255,-60,73,1067,27440,-68390,-10920
2052,10.26,-62,101,1061,21070,-75670,-7560
2053,10.265,-32,54,1062,7910,-91280,-9030
2054,10.27,29,-38,1166,2870,-103040,-18340
2055,10.275,43,-39,1220,-1190,-140280,-41230
2056,10.28,60,53,1176,420,-160370,-48090
2057,10.285,38,107,1131,3360,-195790,-45290
2058,10.29,14,179,1033,1610,-204400,-35560
2059,10.295,165,92,1001,-1960,-209230,-24220
2060,10.3,234,50,949,5880,-203000,-21770
2061,10.305,273,21,865,4760,-200480,-24640
2062,10.31,377,34,913,-2590,-200130,-36050
2063,10.315,362,116,888,-25620,-212240,-44660
2064,10.32,300,142,905,-23870,-215040,-41090
2065,10.325,360,173,789,-15960,-203350,-19810
2066,10.33,472,236,733,5950,-187250,-10640
2067,10.335,488,233,700,16800,-168980,14490
2068,10.34,597,81,686,16030,-164920,20090
2069,10.345,655,23,676,16030,-162680,17150
2070,10.35,665,-1,690,15820,-161700,4200
2071,10.355,682,7,769,30450,-173460,-4620
2072,10.36,743,-32,725,36120,-188440,-11830
2073,10.365,756,-16,629,46690,-198730,-20370
2074,10.37,717,250,340,67690,-194320,-19810
2075,10.375,778,297,290,80850,-174230,17430
2076,10.38,799,215,283,89530,-131600,30660
2077,10.385,925,131,373,89810,-114450,32550
2078,10.39,949,90,505,86240,-99610,25270
2079,10.395,962,56,507,91770,-115290,13720
2080,10.4,905,185,313,97930,-122570,11550
2081,10.405,885,272,191,100240,-115500,30940
2082,10.41,862,211,82,96880,-101710,42420
2083,10.415,883,144,177,81690,-75390,42980
2084,10.42,884,93,262,72800,-72520,34020
2085,10.425,884,79,300,47600,-88270,10220
2086,10.43,924,127,162,35910,-94850,1750
2087,10.435,941,153,51,23590,-94850,-4200
2088,10.44,908,203,49,19950,-92190,-1330
2089,10.445,902,217,-24,13440,-86520,5950
2090,10.45,954,232,-26,15960,-79660,14000
2091,10.455,963,251,-43,21560,-69440,18620
2092,10.46,958,162,-6,22190,-65660,22610
2093,10.465,935,161,13,21070,-69090,21140
2094,10.47,979,156,-101,17570,-69160,23240
2095,10.475,1012,87,-20,12740,-63350,19530
2096,10.48,954,183,-92,4200,-62650,15960
2097,10.485,973,166,-118,70,-57190,14910
2098,10.49,1013,165,-138,-2170,-42350,10360
2099,10.495,997,161,-158,-1960,-30170,8050
2100,10.5,938,167,-145,1260,-24220,11130
2101,10.505,976,135,-113,1890,-20090,12880
2102,10.51,987,106,-103,2590,-18970,9240
2103,10.515,986,153,-128,1120,-18550,8540
2104,10.52,994,158,-122,1190,-10360,10850
2105,10.525,979,119,-108,70,-6370,10500
2106,10.53,973,102,-114,-1120,2870,5530
2107,10.535,971,96,-126,-280,7910,3010
2108,10.54,987,101,-85,5530,13580,-560
2109,10.545,976,111,-73,3430,10780,-2170
2110,10.55,962,100,-108,0,7070,-3640
2111,10.555,965,104,-85,3290,8470,-4340
2112,10.56,970,121,-99,5670,9100,-4270
2113,10.565,965,168,-108,7000,13440,-1750
2114,10.57,961,147,-96,6370,17920,2030
2115,10.575,977,123,-68,1820,22260,1190
2116,10.58,1001,125,-59,-2660,20090,-210
2117,10.585,972,116,-56,-560,21140,840
2118,10.59,967,121,-3,1120,20300,1750
2119,10.595,987,96,-4,-5180,9310,-910
2120,10.6,1003,109,-18,-7420,3920,-4060
2121,10.605,979,146,-29,-7490,-630,-1330
2122,10.61,953,130,-34,-1680,-700,3150
2123,10.615,954,94,-8,280,-770,1540
2124,10.62,954,97,-27,140,-2870,-1890
2125,10.625,979,101,7,210,-2170,-4690
2126,10.63,967,122,36,-2590,-10290,-8400
2127,10.635,983,135,-32,-3570,-13370,-8890
2128,10.64,990,148,-63,140,-10080,-6580
2129,10.645,982,148,-64,1680,-7420,-4410
2130,10.65,973,130,-56,1120,-4480,-3080
2131,10.655,964,138,-59,-70,-3570,-3640
2132,10.66,968,167,-52,-2310,-3290,-2170
2133,10.665,977,172,-52,-2730,-3850,-210
2134,10.67,971,159,-44,-1540,-3850,4270
2135,10.675,964,147,-50,840,-4620,5180
2136,10.68,966,141,-32,2520,-2520,6860
2137,10.685,964,129,-32,1120,-3290,6160
2138,10.69,957,126,-43,1610,-5250,5740
2139,10.695,957,129,-64,3920,-4900,5110
2140,10.7,969,143,-69,4620,-3220,4340
2141,10.705,977,129,-29,1890,-1050,3430
2142,10.71,966,127,-32,-1330,-4410,560
2143,10.715,950,135,-60,-4410,-5040,350
2144,10.72,954,140,-72,-2380,-4270,1330
2145,10.725,970,136,-65,3150,-2310,4830
2146,10.73,979,127,-62,4620,-2170,5880
2147,10.735,974,134,-62,5600,-770,7910
2148,10.74,974,120,-70,5530,1680,9310
2149,10.745,987,126,-68,6580,5460,9940
2150,10.75,1019,155,-66,5530,13090,10920
2151,10.755,1013,133,-70,2520,20580,10500
2152,10.76,983,90,-44,-2520,24010,8190
2153,10.765,971,85,-23,-5950,25970,4900
2154,10.77,993,104,-49,-7210,29120,280
2155,10.775,1011,114,-64,700,40950,840
2156,10.78,1009,136,-42,3570,47950,2730
2157,10.785,993,140,-1,5390,55160,5880
2158,10.79,970,115,8,3570,56700,5320
2159,10.795,972,118,1,1400,60900,4340
2160,10.8,978,100,27,-2870,72240,1610
2161,10.805,976,96,25,-2030,78330,-280
2162,10.81,963,150,45,6160,93520,1540
2163,10.815,969,147,63,6790,100590,3640
2164,10.82,960,103,86,5740,106890,5390
2165,10.825,935,61,116,8680,123200,1470
2166,10.83,931,60,182,1050,134470,-9590
2167,10.835,884,103,222,-5320,137690,-15260
2168,10.84,902,143,139,-5250,146370,-14350
2169,10.845,871,153,287,-9030,171150,-13020
2170,10.85,885,136,468,-24640,169960,-10780
2171,10.855,848,49,477,-30590,161350,-13580
2172,10.86,827,83,493,-31990,153510,-15610
2173,10.865,809,116,503,-36750,139510,-14630
2174,10.87,779,151,534,-39970,132510,-8820
2175,10.875,728,106,548,-39900,128170,-3780
2176,10.88,696,103,512,-36820,129080,-280
2177,10.885,687,74,539,-30170,142940,4480
2178,10.89,684,51,596,-27930,151130,2380
2179,10.895,646,-1,735,-25550,148470,-2170
2180,10.9,656,4,795,-24990,142590,-9590
2181,10.905,634,58,749,-20160,131670,-17010
2182,10.91,558,72,700,-14210,132370,-17010
2183,10.915,559,97,683,-11130,151130,-14770
2184,10.92,489,81,757,-13650,158130,-12880
2185,10.925,455,101,860,-31430,153440,-11410
2186,10.93,445,63,909,-39200,142520,-9730
2187,10.935,459,29,860,-44030,128240,-10430
2188,10.94,380,102,774,-43680,130970,-7770
2189,10.945,364,61,848,-38500,151620,5390
2190,10.95,346,-15,947,-35350,156030,8890
2191,10.955,321,-47,1052,-24570,142730,1820
2192,10.96,265,-32,1063,-21350,129360,-2520
2193,10.965,214,-2,1096,-22820,101500,-9030
2194,10.97,202,15,1086,-24220,88200,-8750
2195,10.975,198,46,1060,-19740,70700,-5040
2196,10.98,200,36,1046,-16590,64540,-1680
2197,10.985,157,14,1012,-8470,56840,4690
2198,10.99,150,-3,1016,-4690,53830,6790
2199,10.995,130,4,1020,1050,50540,6930
2200,11.0,115,5,1038,3430,48720,7910
2201,11.005,117,4,1059,4340,39760,9100
2202,11.01,95,17,1009,2520,34860,8470
2203,11.015,93,48,944,4130,41930,12740
2204,11.02,67,57,931,5740,49700,16100
2205,11.025,52,29,934,3430,56420,19320
2206,11.03,36,-6,1017,-10010,59290,16660
2207,11.035,31,-14,1043,-15540,55090,12040
2208,11.04,17,-19,971,-4830,62020,13020
2209,11.045,5,-19,992,4900,72940,15050
2210,11.05,-8,-54,1121,11830,79520,14350
2211,11.055,-28,-36,1135,6860,56980,3500
2212,11.06,-68,5,1028,7490,47950,420
2213,11.065,-78,22,996,8890,43120,-910
2214,11.07,-92,28,999,7560,43330,-420
2215,11.075,-89,16,1029,6510,40390,910
2216,11.08,-88,-31,1096,-1610,35070,-140
2217,11.085,-100,-18,1035,-8120,23520,-4200
2218,11.09,-96,15,1028,-6230,22960,-2310
2219,11.095,-100,5,1050,-4970,22610,840
2220,11.1,-112,-36,1087,-4060,13300,-490
2221,11.105,-122,-20,1064,-5670,1470,-5460
2222,11.11,-119,28,1006,-6720,-490,-4130
2223,11.115,-119,34,991,-6790,-1050,3710
2224,11.12,-132,27,948,-2520,3640,8190
2225,11.125,-133,17,976,770,13650,13230
2226,11.13,-126,-28,1025,350,14350,11130
2227,11.135,-127,-30,1056,-4830,4340,1820
2228,11.14,-119,-11,1069,-6090,-2590,-1400
2229,11.145,-121,2,1051,-5670,-11620,-1330
2230,11.15,-127,22,979,-2520,-11410,1470
2231,11.155,-130,16,961,490,-6930,7840
2232,11.16,-130,-9,1017,1470,770,7140
2233,11.165,-126,-53,1052,910,-560,2730
2234,11.17,-113,-10,1068,-4410,-12670,-5460
2235,11.175,-105,-14,1085,-7910,-20720,-7070
2236,11.18,-105,-23,1121,-14840,-41580,-7840
2237,11.185,-118,-15,1121,-18550,-54040,-10220
2238,11.19,-120,44,1115,-32900,-82040,-10150
2239,11.195,-75,32,1128,-40250,-96110,-7910
2240,11.2,-2,-40,1162,-55090,-126000,-8190
2241,11.205,19,-3,1165,-51660,-148750,-5740
2242,11.21,45,-104,1175,-41720,-157640,-4410
2243,11.215,42,-166,1192,-29120,-177590,-16590
2244,11.22,76,-196,1118,-29540,-188440,-23940
2245,11.225,21,-213,992,-24570,-187530,-43960
2246,11.23,102,-118,963,-23940,-181300,-48300
2247,11.235,186,85,865,-25130,-163590,-34510
2248,11.24,326,7,888,-21630,-150220,-9940
2249,11.245,366,-74,980,-6860,-130760,-4270
2250,11.25,374,-137,1009,-3010,-130340,-3220
2251,11.255,387,-204,1066,-280,-147840,-16800
2252,11.26,388,-183,1056,-8330,-164570,-27440
2253,11.265,362,-60,917,-25690,-192500,-39270
2254,11.27,433,10,823,-31780,-197050,-30660
2255,11.275,565,34,729,-30450,-189070,-18970
2256,11.28,608,-64,727,-20370,-175840,-5460
2257,11.285,625,-211,801,-2800,-175630,-7490
2258,11.29,652,-215,821,420,-181580,-24570
2259,11.295,666,-194,753,-6650,-207060,-35000
2260,11.3,638,-121,713,-13860,-221270,-43400
2261,11.305,607,-13,472,-20440,-236600,-45290
2262,11.31,633,117,241,6720,-204050,-13720
2263,11.315,950,-68,398,22400,-183820,-1960
2264,11.32,935,-30,465,22610,-173040,3570
2265,11.325,835,-114,464,32830,-173600,9940
2266,11.33,834,-120,482,29260,-198450,-2520
2267,11.335,827,-194,428,-3570,-214480,-13650
2268,11.34,807,-250,364,-24290,-246890,-46480
2269,11.345,768,-231,206,-24850,-259910,-62790
2270,11.35,803,-127,54,-11130,-271320,-80290
2271,11.355,876,40,-35,-2030,-266000,-77420
2272,11.36,926,136,-134,18970,-241220,-58870
2273,11.365,926,207,-85,22050,-233240,-45920
2274,11.37,851,58,-94,5740,-244650,-28910
2275,11.375,869,36,-287,140,-247310,-29680
2276,11.38,817,86,-357,4130,-236810,-26180
2277,11.385,783,-77,-359,15540,-226380,-25200
